0.0024,luna_122621219961396951727742490470.npz,20,311,452,0.221245786345,0.0,0.00379804313257,0.0237976034041,0.0173094597565,0.0,0.00508082050485,0.00707874504026,0.041475876706,0.0290083444484,0.00380021229208,0.00889926319684,0.0147801450786,0.0179775011396,0.0176072486796,0.024022751208,0.0200723731642,0.0178123944097,0.0971015311097,0.16761917093,0.0182150265959,0.00517377778617,0.0163511509735,0.0343928754993,0.00826508277548,0.00201160708578,0.00370143172197,0.0342180017428,0.011220575891,0.0131160113735,0.0189410295144,0.0226299665789,0.013196753233,0.00754308458673,0.00857680444084,0.0439595494131
0.0011,luna_122621219961396951727742490470.npz,23,394,91,0.0141089827041,0.00592580183059,0.0179208116451,0.0157260787304,0.0359665635927,0.0337274626918,0.0197913463632,0.00966429697491,0.00421764609806,0.0201915733182,0.00978031775853,0.0222422045516,0.0142326643522,0.0295831311168,0.0318061695094,0.00200266891747,0.00158246511871,0.000427589803922,0.0427418381396,0.014017156241,0.0129570667355,0.00588263551586,0.0334864178072,0.0132338223769,0.0355265541088,0.0265118250311,0.0393487606635,0.0292411056142,0.0195876236816,0.00492318305416,0.0604293478871,0.144054633536,0.0509626244553,0.0725184634856,0.060919495726,0.0447596706162
0.0006,luna_122621219961396951727742490470.npz,26,379,317,0.0218362563863,0.0078284627436,0.0158739315265,0.00682983669391,0.0125468131074,0.00478056127583,0.0034045242608,0.00183210266689,0.0069225161074,0.0358364249704,0.0577018184623,0.0334115275784,0.0153505223048,0.0401405010279,0.0117538060976,0.0071894874354,0.00293496069165,0.00484454232357,0.0248498027802,0.0538270341214,0.0216762810021,0.00748903266403,0.0106835118558,0.0369399263882,0.0167365215646,0.00824764596882,0.0178710861281,0.0760229486075,0.0381111206661,0.0816581115459,0.0298966312848,0.0842657160105,0.0749509518345,0.0320203195482,0.0293992898297,0.0643354722412
0.0009,luna_122621219961396951727742490470.npz,29,216,446,0.0415278786515,0.0192515599683,0.0052735740208,0.00474372423625,0.0170752308049,0.00512370664631,0.000756513008908,0.00403116908624,0.0177121488128,0.074955183867,0.0451577887072,0.0426772561626,0.0426652292763,0.0352695327705,0.022538424774,0.00871155089764,0.0144422753319,0.0610972136982,0.0544942873217,0.0114348220055,0.00244882147642,0.00471633652596,0.0191401103968,0.00199485773346,0.0138699077782,0.0216919752586,0.10880526347,0.0271205616391,0.0176466992118,0.0153381683589,0.0240078156653,0.0646747468554,0.0294365598748,0.0248345780096,0.0179091767587,0.0774253507151
0.0017,luna_122621219961396951727742490470.npz,29,377,124,0.0121434195023,0.00703889725539,0.0312926932404,0.0311162592837,0.0445903280932,0.0112730716337,0.019348808272,0.008218796602,0.0106072224443,0.0176812352978,0.0098161858574,0.00229275945045,0.00622773337419,0.0753714979875,0.0284304549386,0.0266736204795,0.018393869981,0.00850310325136,0.0200161457007,0.0256024187483,0.00457218500779,0.0087090006928,0.0316797669175,0.0298556859577,0.0689942449609,0.0303267584136,0.00493697800877,0.0594039400371,0.013658867949,0.023217589332,0.0322255069835,0.00773612135827,0.0357988405996,0.0673988232856,0.06080244301,0.106044725799
0.0009,luna_122621219961396951727742490470.npz,32,183,393,0.0320915428453,0.0293249791775,0.0272024388149,0.0253999138364,0.0415378683505,0.00878439853352,0.0288192522627,0.014452513273,0.0290751427525,0.0145870011915,0.0070024633153,0.00868271601546,0.030377148182,0.0497284523237,0.098124990331,0.0234396418185,0.0169411488523,0.021829754234,0.0337123320969,0.0404467210754,0.0329059601277,0.0321591281614,0.0466198758326,0.00969256931635,0.0116813814469,0.00839383104036,0.00805434158073,0.0311553314352,0.0138364921088,0.0221314618454,0.0214153135122,0.0786141486996,0.0465449647301,0.0276277443908,0.00805744056576,0.0195495956775
0.0003,luna_122621219961396951727742490470.npz,32,303,444,0.00531524559364,0.13561204878,0.0540896544241,0.0349193916974,0.0216632076636,0.0,0.000173400792134,0.000221043512794,0.000506470702679,0.0368934563061,0.0283902262525,8.6700396067e-05,0.0,0.010525316752,0.0396598455662,0.0312188500479,0.0508941278015,0.0374386991239,0.127195930705,0.0546787148683,0.00495398513725,0.00855466365649,0.00815375678426,0.00713336868086,0.019678953827,0.0278649935523,0.0254125628915,0.101481540988,0.106874362694,0.00346246583047,0.00286272613701,0.00153266100022,0.00241327810317,0.000393232612098,0.00310669390523,0.00663842302577
0.0028,luna_122621219961396951727742490470.npz,35,186,384,0.00744331867634,0.00534256071341,0.00456019537515,0.0388235453553,0.128764467066,0.0996018893496,0.00383989506068,0.00507546079227,0.00292406618307,0.0195786368029,0.0261808024928,0.0417099663664,0.0638113849047,0.0286530717985,0.00977029777609,0.0152295602906,0.0159802870633,0.00359193777134,0.0473990129592,0.0740016093572,0.0658648980885,0.00891771773827,0.030561807557,0.0054717787827,0.00280747666324,0.0,0.00450383547805,0.103885439569,0.0927926716778,0.00348728543119,0.00321768592544,0.00809046022308,0.00555917649632,0.00519199991815,0.00531293879034,0.0120528612313
0.0003,luna_122621219961396951727742490470.npz,35,239,440,0.0487629348485,0.0355945225392,0.0826325730092,0.0028956137582,0.00305082502169,0.000639017658373,0.000351103288556,0.000862308175818,0.000255908297677,0.0515376264766,0.00127954155775,0.0303757983049,0.0511833174548,0.024022164112,0.0130786674997,0.0183007567759,0.0340369135952,0.0500410559006,0.0366522703406,0.0565200194075,0.0406896784094,0.00739174074488,0.0139156173508,0.0226366680351,0.038887833125,0.0321757109839,0.0197323793794,0.140852024411,0.0857281037744,0.0208083581906,0.0141758472589,0.0157759128509,0.000963537078809,0.0,0.0,0.0041936501908
0.0037,luna_122621219961396951727742490470.npz,35,303,269,0.0963020246299,0.00411316534929,0.00374374517046,0.00717000967488,0.0084029313459,0.00563807526494,0.00224528234622,0.01171698535,0.157448882296,0.0126555569662,0.0434630431534,0.0337967674712,0.00130681876958,0.0282642480331,0.00139744001655,0.00646959496096,0.00146010223183,0.00156940188157,0.0981210723737,0.0484661220653,0.091965320807,0.00538447063896,0.00784831428698,0.00257796961703,0.00108020379648,0.00191489069611,0.0383571400456,0.0660500541383,0.0200932853945,0.00359260227383,0.00919354731852,0.0406973157522,0.0132127158428,0.0307110189871,0.0541390893641,0.0394307915172
